Total Number of Aligned Reads:	24807	Total Number of Mapped Genomes:	2110
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.7163467838844675	0.07385012294916757	1832.0	0.07385012294916757	0.0	0.7163467838633156	0.06473565703810037	1605.897444144156	0.0615552061918007	0.0037489418309348166
ti|365659|org|Streptococcus_mitis_B6	0.11408902395501226	0.4911920022574273	12185.0	0.4898617325754827	0.0013302696819446124	0.011494647083646488	0.35846310029357825	8892.394128982796	0.0	0.40996492925383965
ti|1046629|org|Streptococcus_salivarius_57.I	0.06338209860957278	0.11049300600636917	2741.0	0.11029144999395332	0.00020155601241585036	0.014789217105678584	0.02695634132433633	668.7059592328113	4.031120248317007e-05	0.06643286169226428
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	0.02383591995518132	0.018744709154674084	465.0	0.018260974724876044	0.0004837344297980409	0.02383615886346267	0.011087178892739524	275.0396467921894	0.008505663723948885	0.014794211311323417
ti|511691|org|Streptococcus_mutans_NN2025	0.017262853419836188	0.00548232353771113	136.0	0.00548232353771113	0.0	0.006803431816791781	0.0020127858567104053	49.931178747415025	0.0	0.012214294352400533
ti|388919|org|Streptococcus_sanguinis_SK36	0.015585241611996342	0.029104688192848793	722.0	0.0284193977506349	0.0006852904422138912	0.015682756411183416	0.05110268321351565	1267.7042624776827	0.03410327730076188	0.040674003305518604
ti|1114965|org|Streptococcus_parasanguinis_FW213	0.010442176365643355	0.024872011932115936	617.0	0.024710767122183255	0.00016124480993268028	0.005750648565354753	0.014860613008322537	368.6472268974572	0.002741161768855565	0.03676381666465111
ti|712938|org|Lactobacillus_fermentum_CECT_5716	0.008081460204612066	0.00026202281614060545	6.5	0.00012093360744951022	0.00040311202483170073	0.008081460203414223	4.0578164089018886e-05	1.0066225165562914	4.031120248317007e-05	4.031120248317007e-05
ti|334390|org|Lactobacillus_fermentum_IFO_3956	0.008081460204612066	0.00026202281614060545	6.5	0.00012093360744951022	0.00040311202483170073	0.008081460203414223	4.0578164089018886e-05	1.0066225165562914	4.031120248317007e-05	4.031120248317007e-05
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.007852660541034017	0.04861531019470311	1206.0	0.04857499899221994	4.031120248317007e-05	0.00784981714936167	0.04128834876861821	1024.240067903112	0.040996492925383966	0.0017333817067763132
ti|591365|org|Streptococcus_intermedius_JTH08	0.006560218394014074	0.004917966702946749	122.0	0.004917966702946749	0.0	0.006560741155833973	0.003198983412367457	79.3571815105995	0.0015721368968436328	0.013383319224412464
ti|680646|org|Rothia_mucilaginosa_DY-18	0.0038664886334230496	0.024227032692385214	601.0	0.024227032692385214	0.0	0.003199368067998765	0.015253394110441446	378.39094769772095	0.014915144918772928	0.0006046680372475511
ti|767031|org|Prevotella_denticola_F0289	0.0008726923555821903	0.0018946265167089935	47.0	0.0018946265167089935	0.0	0.0008755356389913379	0.004726088116382931	117.24006790311137	0.004353609868182368	0.0017736929092594831
ti|942513|org|Neisseria_meningitidis_WUE_2594	0.00079187534457364	0.01348409723062039	334.5	0.023743298262587174	0.0014915144918772928	0.00021175489800618903	0.003297728223816794	81.80674404822321	0.0	0.007820373281734995
ti|630588|org|Neisseria_meningitidis_alpha710	0.00079187534457364	0.012597250775990648	312.5	0.02285645180795743	0.0014915144918772928	0.00021175489800618903	0.0032967498422992246	81.78247333791687	0.0	0.007860684484218164
ti|749219|org|Moraxella_catarrhalis_RH4	0.0005635963840089281	0.0800177369290926	1985.0	0.07997742572660943	4.031120248317007e-05	0.0005635963736148683	0.0777935206683162	1929.82386721892	0.07566412706091023	0.0025799169589228845
ti|546271|org|Selenomonas_sputigena_ATCC_35185	0.0005003842865718288	0.0008465352521465716	21.0	0.0008465352521465716	0.0	0.000500384286570646	0.0009617640391047296	23.858480518071026	0.0006852904422138912	0.0008062240496634015
ti|246198|org|Prevotella_intermedia_17	0.0003183085949173848	0.0010480912645624218	26.0	0.0010480912645624218	0.0	0.00031830870318057437	0.004221164464766814	104.71442687747034	0.004071431450800177	0.0014915144918772928
ti|862965|org|Haemophilus_parainfluenzae_T3T1	0.00020968156697792322	0.015519812956020479	385.0	0.015519812956020479	0.0	0.00020946107251312466	0.011631593893270656	288.5449497103652	0.01124682549280445	0.00040311202483170073
ti|546269|org|Filifactor_alocis_ATCC_35896	0.00018946111524180027	8.062240496634014e-05	2.0	8.062240496634014e-05	0.0	0.00018946111524180027	0.00011320392313835622	2.808249721293203	8.062240496634014e-05	0.0007659128471802313
ti|176279|org|Staphylococcus_epidermidis_RP62A	0.00011364658604135142	0.0004837344297980409	12.0	0.0004837344297980409	0.0	3.569526089618375e-05	4.385444962168304e-05	1.0878973317650913	0.0	0.00016124480993268028
ti|281310|org|Haemophilus_influenzae_86-028NP	7.087950031427055e-05	0.007296327649453783	181.0	0.007296327649453783	0.0	1.1238146758198157e-05	0.0003730884376543562	9.255204872891614	0.0	0.0008062240496634015
ti|521095|org|Atopobium_parvulum_DSM_20469	6.393519617505812e-05	0.0039101866408674975	97.0	0.0039101866408674975	0.0	6.393519607817447e-05	0.003673027940327127	91.11680411569505	0.003668319425968477	0.0
ti|360104|org|Campylobacter_concisus_13826	3.3748791667581875e-05	0.0007659128471802313	19.0	0.0007659128471802313	0.0	3.37487504487548e-05	0.0004453314314792725	11.047336820706313	0.0004434232273148708	0.0
ti|908937|org|Prevotella_dentalis_DSM_3688	2.6057096561942166e-05	0.00024186721489902045	6.0	0.00024186721489902045	0.0	2.6057096561942166e-05	0.0004448835292294595	11.036225709595202	0.00016124480993268028	0.00012093360744951022
ti|242619|org|Porphyromonas_gingivalis_W83	2.0360003549367395e-05	0.001592292498085218	39.5	0.002700850566372395	0.0004434232273148708	1.3573336418849137e-05	0.0005634999151777954	13.97874239581557	4.031120248317007e-05	0.0018946265167089935
ti|1030843|org|Porphyromonas_gingivalis_TDC60	2.0360003549367395e-05	0.0015519812956020479	38.5	0.0026605393638892247	0.0004434232273148708	1.3573336418849137e-05	0.000561949484313058	13.94028085735403	4.031120248317007e-05	0.0018543153142258234
ti|1064535|org|Megasphaera_elsdenii_DSM_20460	5.711222283100853e-06	0.00040311202483170073	10.0	0.00040311202483170073	0.0	5.7112432954438746e-06	0.0010691392808714212	26.522138140577344	0.0006852904422138912	0.0009674688595960818
ti|478434|org|Mycobacterium_tuberculosis_KZN_1435	4.554008738860641e-06	0.0003292081536125555	8.166666666666664	4.031120248317007e-05	0.0007659128471802313	5.342040117935184e-07	8.273249478841221e-06	0.20523449982161418	0.0	0.00016124480993268028
