Total Number of Aligned Reads:	16665	Total Number of Mapped Genomes:	1980
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.9067126225979325	0.17335733573357337	2889.0	0.17335733573357337	0.0	0.9067126225610044	0.16863281892624826	2810.2659274059274	0.16567656765676567	0.0037203720372037206
ti|365659|org|Streptococcus_mitis_B6	0.03843595030119832	0.18931893189318932	3155.0	0.18871887188718872	0.0006000600060006001	0.003348581413340011	0.13792013669312933	2298.4390779910004	0.0	0.1488148814881488
ti|1046629|org|Streptococcus_salivarius_57.I	0.036737582871470054	0.03192319231923192	532.0	0.03192319231923192	0.0	0.009445888591718382	0.011032081326479076	183.8496353057738	0.0	0.023162316231623164
ti|1114965|org|Streptococcus_parasanguinis_FW213	0.011580386041426634	0.03648364836483648	608.0	0.036423642364236425	6.000600060006001e-05	0.006106879952559293	0.01730457570773529	288.3807541694086	0.00366036603660366	0.028622862286228623
ti|591365|org|Streptococcus_intermedius_JTH08	0.0029866938155931793	0.00048004800480048006	8.0	0.00048004800480048006	0.0	0.0029865737046250317	0.0002841711908062247	4.735712894785735	0.00012001200120012002	0.00102010201020102
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.0020849607426578283	0.08646864686468647	1441.0	0.08646864686468647	0.0	0.00207648583006932	0.08156825563979322	1359.334980237154	0.08106810681068106	0.00234023402340234
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	0.0007854084690657624	0.0009600960096009601	16.0	0.0009600960096009601	0.0	0.0007856935914439387	0.000967994314763374	16.131625255531628	0.0006600660066006601	0.0009600960096009601
ti|680646|org|Rothia_mucilaginosa_DY-18	0.00048234171581964006	0.00468046804680468	78.0	0.00468046804680468	0.0	0.00042294337955106474	0.003913832812358016	65.22402381794633	0.0039003900390039005	0.00024002400240024003
ti|521095|org|Atopobium_parvulum_DSM_20469	9.891468450978912e-05	0.004260426042604261	71.0	0.004260426042604261	0.0	9.891015610516294e-05	0.0041470965498486894	69.1113640032284	0.004140414041404141	0.0
ti|233412|org|Haemophilus_ducreyi_35000HP	3.059608159912919e-05	0.44284428442844287	7380.0	0.44284428442844287	0.0	8.045230659505815e-06	0.22129839457682968	3687.9377456228667	0.004260426042604261	0.2804080408040804
ti|862965|org|Haemophilus_parainfluenzae_T3T1	3.007977626576346e-05	0.004800480048004801	80.0	0.004800480048004801	0.0	2.9888125311055426e-05	0.0034357445826643986	57.2566834701022	0.00282028202820282	0.0006600660066006601
ti|360104|org|Campylobacter_concisus_13826	2.0109559046801914e-05	0.0009600960096009601	16.0	0.0009600960096009601	0.0	2.0109543879664934e-05	0.0005414703843930898	9.023603955910842	0.00048004800480048006	6.000600060006001e-05
ti|246198|org|Prevotella_intermedia_17	1.4244190736785982e-05	0.00018001800180018	3.0	0.00018001800180018	0.0	1.4244583072574092e-05	0.0028403828525145	47.33498023715415	0.0025202520252025204	0.00216021602160216
ti|190304|org|Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	1.0118818196710891e-07	0.0019801980198019802	33.0	0.0019801980198019802	0.0	1.0118818196710891e-07	0.0019801980198019802	33.0	0.0019801980198019802	0.0
ti|858619|org|Corynebacterium_variabile_DSM_44702	7.768628453648708e-09	0.0009600960096009601	16.0	0.0009600960096009601	0.0	7.082200981131376e-09	0.0001930838570637441	3.2177424779672954	0.00012001200120012002	0.00030003000300030005
ti|548479|org|Mobiluncus_curtisii_ATCC_43063	9.605035148792988e-11	0.007500750075007501	125.0	0.007500750075007501	0.0	9.546052677950566e-11	0.003720816526097054	62.007407407407406	0.0024602460246024604	0.0013801380138013801
ti|927704|org|Selenomonas_ruminantium_subsp._lactilytica_TAM6421	8.65990832160689e-11	0.00036003600360036	6.0	0.00036003600360036	0.0	8.663373950651607e-11	0.00046070654044535195	7.6776744965217905	6.000600060006001e-05	0.0006600660066006601
ti|523794|org|Leptotrichia_buccalis_C-1013-b	6.637528441877746e-12	0.00444044404440444	74.0	0.00444044404440444	0.0	6.637528441877746e-12	0.0042904290429042905	71.5	0.0042004200420042	0.00018001800180018
ti|866630|org|Haemophilus_influenzae_F3031	4.070436137498916e-12	0.00072007200720072	12.0	0.00072007200720072	0.0	2.17559955029842e-08	0.0006083000561485017	10.137320435714782	0.00024002400240024003	0.0009600960096009601
ti|546271|org|Selenomonas_sputigena_ATCC_35185	1.7869877952325708e-12	0.00042004200420042004	7.0	0.00042004200420042004	0.0	1.759719536644816e-12	0.000330126341339327	5.501555478419885	0.00024002400240024003	0.00054005400540054
ti|585394|org|Roseburia_hominis_A2-183	4.671957097997491e-13	0.0027002700270027003	45.0	0.0027002700270027003	0.0	2.534494839662859e-13	0.00206020602060206	34.333333333333336	0.0017401740174017401	0.00042004200420042004
ti|431947|org|Porphyromonas_gingivalis_ATCC_33277	2.0931884705889284e-13	0.00048004800480048006	8.0	0.00048004800480048006	0.0	1.0603442689254201e-13	6.995156278377284e-05	1.1657427937915743	6.000600060006001e-05	0.00042004200420042004
ti|391038|org|Burkholderia_phymatum_STM815	3.791040375897092e-14	0.00036003600360036	6.0	0.00036003600360036	0.0	5.112000371577052e-15	6.305824830069837e-05	1.0508657079311383	0.0	6.000600060006001e-05
ti|657313|org|Ruminococcus_torques_L2-14	1.7555584290248306e-14	0.00036003600360036	6.0	0.00036003600360036	0.0	1.2898072174575539e-13	0.0007800780078007801	13.0	0.00054005400540054	0.00030003000300030005
ti|644284|org|Arcanobacterium_haemolyticum_DSM_20595	3.362160044176714e-15	0.00024002400240024003	4.0	0.00024002400240024003	0.0	2.668192925336689e-13	0.0028875109733195545	48.120370370370374	0.0006000600060006001	0.0025802580258025803
ti|423211|org|Streptococcus_suis_GZ1	3.267273303369447e-15	0.0006600660066006601	11.0	0.0006600660066006601	0.0	7.3501790192104935e-09	8.053280909871632e-05	1.3420792636301075	0.0	0.0009000900090009
ti|245018|org|butyrate-producing_bacterium_SSC/2	7.453870064478185e-16	0.00012001200120012002	2.0	0.00012001200120012002	0.0	1.1660495931330583e-15	0.00012001200120012002	2.0	0.00012001200120012002	0.0
ti|357809|org|Clostridium_phytofermentans_ISDg	5.059481007425559e-16	6.000600060006001e-05	1.0	6.000600060006001e-05	0.0	1.0895505016368596e-15	0.00012001200120012002	2.0	0.00012001200120012002	0.0
ti|1261557|org|Enterococcus_faecalis_str._Symbioflor_1	1.8814735579494353e-16	0.00036003600360036	6.0	0.00036003600360036	0.0	4.9839682690014364e-17	0.00012889985317823103	2.14811605321522	6.000600060006001e-05	0.00024002400240024003
ti|471856|org|Jonesia_denitrificans_DSM_20603	1.0025621510785834e-16	6.000600060006001e-05	1.0	6.000600060006001e-05	0.0	1.1289361512131437e-13	0.0012341214832907435	20.56663451904024	0.00072007200720072	0.0006600660066006601
ti|264731|org|Prevotella_ruminicola_23	8.375307992437928e-17	6.000600060006001e-05	1.0	6.000600060006001e-05	0.0	1.7376666855327973e-16	0.00029012782701195013	4.834980237154149	6.000600060006001e-05	0.0019201920192019203
ti|861360|org|Arthrobacter_arilaitensis_Re117	7.655005860576839e-17	6.000600060006001e-05	1.0	6.000600060006001e-05	0.0	1.3390464704882482e-12	6.589311413410844e-05	1.0981087470449171	6.000600060006001e-05	0.00018001800180018
ti|519441|org|Streptobacillus_moniliformis_DSM_12112	6.39491842947331e-17	6.000600060006001e-05	1.0	6.000600060006001e-05	0.0	6.39491842947331e-17	0.00015001500150015003	2.5	0.00012001200120012002	0.00012001200120012002
