Total Number of Aligned Reads:	28517	Total Number of Mapped Genomes:	2050
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.9373366601469053	0.5168145316828558	14738.0	0.5168145316828558	0.0	0.9373366601109328	0.5092288805599271	14521.679986927442	0.4855700108707087	0.02615983448469334
ti|1046629|org|Streptococcus_salivarius_57.I	0.04039504440717667	0.13718133043447767	3912.0	0.13690079601641125	0.00028053441806641654	0.008068768104088193	0.03769069693032172	1074.8256043619845	0.0	0.08058351158957815
ti|1114965|org|Streptococcus_parasanguinis_FW213	0.0075215526927748	0.04979485920678893	1420.0	0.04965459199775572	0.00014026720903320827	0.004935391123406511	0.040688999535871025	1160.328199764434	0.032331591682154506	0.015885261423010836
ti|712961|org|Lactobacillus_salivarius_CECT_5713	0.0063516717139976645	0.002068941333239822	59.0	0.002068941333239822	0.0	0.0033012169168196138	0.0008101442370992218	23.10288320935851	0.0004208016270996248	0.00101693726549076
ti|365659|org|Streptococcus_mitis_B6	0.003914315991704067	0.03818774765929095	1089.0	0.03804748045025774	0.00014026720903320827	0.0003357287281982121	0.0320746476535365	914.6727271359005	0.0	0.038748816495423784
ti|591365|org|Streptococcus_intermedius_JTH08	0.0023932364507141058	0.0032962794122803943	94.0	0.0032962794122803943	0.0	0.002390606606775236	0.001269538140021508	36.20341913899335	0.0004208016270996248	0.00543535435003682
ti|388919|org|Streptococcus_sanguinis_SK36	0.0010063481766815407	0.008170564926184381	233.0	0.008170564926184381	0.0	0.0010148607231058625	0.011306062093260148	322.41497271349965	0.008170564926184381	0.007714696496826454
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.0002653935724743041	0.13630466037802014	3887.0	0.13630466037802014	0.0	0.0002653688079898128	0.1323252852019063	3773.5201581027623	0.13150050846863273	0.004032682259704738
ti|334390|org|Lactobacillus_fermentum_IFO_3956	0.0002371855365461825	0.0008416032541992496	24.0	0.0008416032541992496	0.0	0.00011859025448137379	5.26002033874531e-05	1.5	0.0	0.0001052004067749062
ti|546271|org|Selenomonas_sputigena_ATCC_35185	0.00017535348987580244	0.0011922712767822702	34.0	0.0011922712767822702	0.0	0.00017535348985750387	0.0022305310513019623	63.60805398997806	0.0009818704632324577	0.003717081039380019
