Total Number of Aligned Reads:	16204	Total Number of Mapped Genomes:	1990
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|176279|org|Staphylococcus_epidermidis_RP62A	0.5098224601422818	0.07479634658109109	1212.0	0.07479634658109109	0.0	0.23883308095638134	0.031786392428932456	515.0667029184215	0.0	0.06362626511972352
ti|1134454|org|Propionibacterium_acnes_HL096PA1	0.23204244776855262	0.6611947667242656	10714.0	0.6611947667242656	0.0	0.023203365239728102	0.05644882627919681	914.6967810281052	0.0	0.5664650703529993
ti|479436|org|Veillonella_parvula_DSM_2008	0.1685156255555725	0.006047889410022217	98.0	0.006047889410022217	0.0	0.16851562555379873	0.004134781535423352	67.0	0.0040730683781782274	6.171315724512466e-05
ti|1046629|org|Streptococcus_salivarius_57.I	0.04496290787457457	0.009750678844729696	158.0	0.009750678844729696	0.0	0.00850999138197702	0.000853694529587961	13.83326615744332	0.0	0.0019131078745988645
ti|927666|org|Streptococcus_oralis_Uo5	0.030949465395883762	0.022772155023451	369.0	0.022772155023451	0.0	0.0051361850074914655	0.006543079268568051	106.02405646787669	0.0	0.008763268328807701
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.0033707856597630418	0.0012959763021476178	21.0	0.0012959763021476178	0.0	0.0033706550269508454	0.0012959763021476178	21.0	0.0012959763021476178	0.0
ti|465515|org|Micrococcus_luteus_NCTC_2665	0.0018155746006722332	0.024191557640088866	392.0	0.02412984448284374	6.171315724512466e-05	0.0018149251577690543	0.004659327388283201	75.499740999741	0.004443347321648976	0.0006171315724512466
ti|762948|org|Rothia_dentocariosa_ATCC_17931	0.0011684081188716269	0.0020982473463342383	34.0	0.0020365341890891137	6.171315724512466e-05	0.0011174377640215442	0.0017344977539991116	28.105801605801606	0.0017279684028634905	0.00018513947173537398
ti|326442|org|Pseudoalteromonas_haloplanktis_TAC125	0.0010376775757605706	0.01295976302147618	210.0	0.01295976302147618	0.0	0.0005772031116728823	0.005677610466551469	92.0	0.0008639842014317452	0.009627252530239447
ti|929102|org|Lactococcus_lactis_subsp._lactis_CV56	0.0009106564889180984	0.0005451328889986011	8.833333333333332	0.00012342631449024932	0.0013576894593927426	0.0007390112660621003	0.00038416440385090095	6.224999999999999	0.0	0.0012342631449024932
