Total Number of Aligned Reads:	20343	Total Number of Mapped Genomes:	2006
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.4263609246179192	0.04320896622916974	879.0	0.04320896622916974	0.0	0.4263609246014219	0.041623130244848316	846.7393385709493	0.04055449048812859	0.0011797669960182864
ti|1046629|org|Streptococcus_salivarius_57.I	0.27412160894471166	0.1385243081158138	2818.0	0.13724622720346066	0.0012780809123531436	0.0633555590747409	0.04040886247187639	822.0374892653814	0.0	0.08528732242048861
ti|365659|org|Streptococcus_mitis_B6	0.15157838986394165	0.4042668239689328	8224.0	0.40343115568008653	0.0008356682888462862	0.01243751579434414	0.3039659907520146	6183.580149868233	4.91569581674286e-05	0.3293516197217716
ti|680646|org|Rothia_mucilaginosa_DY-18	0.06965006651002802	0.1107014697930492	2252.0	0.1107014697930492	0.0	0.06792700009513727	0.10187506581167151	2072.4444638068335	0.10096839207589835	0.001228923954185715
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	0.023484321504464823	0.006095462812761146	124.0	0.005849678021924003	0.000245784790837143	0.023484110192368065	0.00591342553998698	120.29681575995514	0.0044732831932360025	0.00491569581674286
ti|760570|org|Streptococcus_parasanguinis_ATCC_15912	0.02077535270545928	0.023988595585705156	488.0	0.0235461829621983	0.0004424126235068574	0.011280531976734905	0.018650841892424556	379.41407661759274	0.006439561519933147	0.027282111782922874
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.013601578748822984	0.10848940667551492	2207.0	0.10848940667551492	0.0	0.01355558987652852	0.10298324447193077	2094.9881422924877	0.10229562994641891	0.003096888364548002
ti|388919|org|Streptococcus_sanguinis_SK36	0.012293337473497536	0.0071769158924445756	146.0	0.00702944501794229	0.0001474708745022858	0.012555128514107339	0.030419744617631885	618.8288647564855	0.013813105245047436	0.024037752543872585
ti|591365|org|Streptococcus_intermedius_JTH08	0.00339462596848239	0.004178341444231431	85.0	0.004178341444231431	0.0	0.003397442110213641	0.009264586083071775	188.46947468792914	0.006587032394435433	0.006390404561765718
ti|374833|org|Neisseria_meningitidis_053442	0.0023093114579644056	0.05830015238657032	1186.0	0.05830015238657032	0.0	0.0003947216665611274	0.006082441157396935	123.73510046492585	0.0	0.008553310721132577
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228	0.000767407654990807	0.0003932556653394288	8.0	0.0005898834980091432	0.0	0.0007375740788370797	0.0001480477387990403	3.011735150388877	0.0	0.0002949417490045716
ti|176279|org|Staphylococcus_epidermidis_RP62A	0.000767407654990807	0.000245784790837143	5.0	0.0004424126235068574	0.0	0.0007375740788370797	0.00014775338575612158	3.0057471264367814	0.0	0.0002949417490045716
ti|862965|org|Haemophilus_parainfluenzae_T3T1	0.00046744886583617205	0.04488030280686231	913.0	0.04488030280686231	0.0	0.00046424597488033836	0.01594260862211439	324.3204871996731	0.014648773533893723	0.0013763948286880008
ti|246198|org|Prevotella_intermedia_17	0.00016010434692803266	0.000491569581674286	10.0	0.000491569581674286	0.0	0.00016010513838269033	0.0034895611410554086	70.98814229249018	0.003047731406380573	0.0028511035737108586
ti|935897|org|Haemophilus_influenzae_F3047	0.00014720925292725749	0.014550459617558865	296.0	0.014550459617558865	0.0	2.5955404339394098e-05	0.003741568099496304	76.11471984805331	0.0025070048665388586	0.00560389323108686
