Total Number of Aligned Reads:	18278	Total Number of Mapped Genomes:	2022
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1074919|org|Staphylococcus_aureus_subsp._aureus_ST228	0.9897799793923417	0.7582886530254951	13860.0	0.7582886530254951	0.0	0.028306562017041896	0.07999969126644921	1462.2343569681586	5.47105810263705e-05	0.6810920231972863
ti|479436|org|Veillonella_parvula_DSM_2008	0.004877654022986217	0.005744611007768903	105.0	0.005744611007768903	0.0	0.004877654022651522	0.004870112078494371	89.01590857072011	0.004705109968267863	0.0001641317430791115
ti|927666|org|Streptococcus_oralis_Uo5	0.0028230420365079703	0.010012036327825801	183.0	0.010012036327825801	0.0	0.0006131658422498851	0.00326889391983243	59.748843066697155	0.0	0.004103293576977788
ti|1234380|org|Propionibacterium_acnes_C1	0.001691634999303936	0.08157347631031842	1491.0	0.08157347631031842	0.0	0.00016916172494174512	0.004691225944500668	85.74622781358322	0.0	0.04726994200678411
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.0002042158428377062	0.0021337126600284497	39.0	0.0021337126600284497	0.0	0.0002042076544938902	0.001822748962337063	33.316205533596836	0.0018054491738702266	0.000218842324105482
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	0.00016095148549099866	0.001313053944632892	24.0	0.001313053944632892	0.0	0.00016090634865319314	6.643564903633456e-05	1.214310793086123	5.47105810263705e-05	0.0001641317430791115
ti|1046629|org|Streptococcus_salivarius_57.I	0.00011557744929706659	0.002626107889265784	48.0	0.002626107889265784	0.0	3.84263903375194e-05	7.258145787289681e-05	1.326643887000808	0.0	0.0002735529051318525
ti|680646|org|Rothia_mucilaginosa_DY-18	8.166337969823624e-05	0.00443155706313601	81.0	0.00443155706313601	0.0	7.956759837723973e-05	0.0008335399543545653	15.235443285692744	0.0008206587153955575	0.0001641317430791115
ti|862962|org|Bacteroides_fragilis_638R	7.700899584644265e-05	0.0015866068497647444	29.0	0.0015866068497647444	0.0	3.071226477622347e-05	0.0004185107159935535	7.649538866930171	0.0	0.0010395010395010396
ti|478433|org|Mycobacterium_tuberculosis_KZN_4207	6.944890717587706e-05	0.004869241711346974	89.0	0.004869241711346974	0.0	2.718063564118192e-06	1.7767882307320213e-05	0.32476135281319884	0.0	0.0003829740671845935
ti|380703|org|Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966	5.254934765156963e-05	0.0009300798774482985	17.0	0.0009300798774482985	0.0	5.2319083037217244e-05	0.0004465702919037153	8.162411795416109	0.000437684648210964	0.0
ti|760570|org|Streptococcus_parasanguinis_ATCC_15912	2.8063422422869472e-05	0.0002735529051318525	5.0	0.0002735529051318525	0.0	1.4183522768836564e-05	8.96054040469469e-05	1.6378075751700953	5.47105810263705e-05	0.0001641317430791115
ti|862965|org|Haemophilus_parainfluenzae_T3T1	1.687875028483852e-05	0.0026808184702921544	49.0	0.0026808184702921544	0.0	1.6876679496410912e-05	0.0013176239486728354	24.083530533842083	0.0012583433636065215	5.47105810263705e-05
ti|1282356|org|Pseudomonas_poae_RE*1-1-14	1.20081756762587e-05	0.001313053944632892	24.0	0.001313053944632892	0.0	4.504950556471546e-06	0.00029573161932831176	5.405382538082883	0.0	0.0007112375533428165
ti|591365|org|Streptococcus_intermedius_JTH08	9.187520371933774e-06	0.0004923952292373345	9.0	0.0004923952292373345	0.0	9.366782087896025e-06	6.443324753619418e-05	1.1777108984665572	5.47105810263705e-05	5.47105810263705e-05
ti|979556|org|Microbacterium_testaceum_StLB037	9.105926414366649e-08	0.0030090819564503775	55.0	0.0030090819564503775	0.0	9.146834078714517e-08	0.0030131011108388193	55.073462103911936	0.0027902396323448955	0.0002735529051318525
ti|489653|org|Neisseria_lactamica_020-06	2.945375704514393e-08	0.0037750300908195645	69.0	0.0037750300908195645	0.0	5.287482149080151e-09	0.0007219829611130387	13.196404563224121	0.0	0.0008206587153955575
ti|749219|org|Moraxella_catarrhalis_RH4	7.305326572652111e-09	0.000984790458474669	18.0	0.000984790458474669	0.0	7.305326334384545e-09	5.790067851625995e-05	1.0583086019201993	5.47105810263705e-05	5.47105810263705e-05
ti|525919|org|Anaerococcus_prevotii_DSM_20548	5.791287410075406e-09	0.021938942991574572	401.0	0.021938942991574572	0.0	5.791287410075406e-09	0.022111183101895176	404.14820473644005	0.021938942991574572	0.000218842324105482
ti|190304|org|Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	1.8398256252882264e-09	0.001422475106685633	26.0	0.001422475106685633	0.0	1.8398256252882264e-09	0.001422475106685633	26.0	0.001422475106685633	0.0
ti|1045854|org|Weissella_koreensis_KACC_15510	2.7494534958625603e-10	0.0003829740671845935	7.0	0.0003829740671845935	0.0	2.7494534957273473e-10	0.000328263486158223	6.0	0.000328263486158223	0.0
ti|375286|org|Janthinobacterium_sp._Marseille	2.1155792771674183e-10	0.0001641317430791115	3.0	0.0001641317430791115	0.0	1.8661016482431547e-10	0.0001791968282126605	3.2753596260710083	0.000109421162052741	5.47105810263705e-05
ti|426355|org|Methylobacterium_radiotolerans_JCM_2831	1.99917286044583e-10	0.045409782251887514	830.0	0.045409782251887514	0.0	1.7203630173837108e-10	0.007953656566945286	145.37693473062592	0.0008206587153955575	0.008261297734981946
ti|858619|org|Corynebacterium_variabile_DSM_44702	3.4208174648872955e-11	0.000984790458474669	18.0	0.000984790458474669	0.0	2.2312453841996238e-08	0.0034741218951745267	63.5	0.002407265565160302	0.00109421162052741
ti|452863|org|Arthrobacter_chlorophenolicus_A6	2.203771094055429e-11	0.0008206587153955575	15.0	0.0008206587153955575	0.0	9.050091307199864e-11	0.0021155724502061567	38.66843324486813	0.0011489222015537805	0.00109421162052741
ti|627192|org|Sphingobium_sp._SYK-6	2.1115514638867013e-11	0.003392056023634971	62.0	0.0033373454426086006	5.47105810263705e-05	1.8283609427857588e-11	0.002942086464590067	53.77545639977724	0.0022431338220811905	0.000984790458474669
ti|742013|org|Delftia_sp._Cs1-4	1.3533340812285254e-11	0.0006838822628296312	12.5	0.001313053944632892	0.0	7.477246424900135e-12	0.00046826669172911843	8.558978591424827	0.0	0.000984790458474669
ti|398578|org|Delftia_acidovorans_SPH-1	1.3533340812285254e-11	0.0006291716818032608	11.5	0.0012583433636065215	0.0	7.477246424900135e-12	0.00046595033413187866	8.516640207262478	0.0	0.000984790458474669
ti|745310|org|Sphingomonas_sp._MM-1	1.1949582177443354e-11	0.02177481124849546	398.0	0.02177481124849546	0.0	1.1213676013542113e-11	0.01989384145189745	363.6196340577816	0.010832695043221359	0.009629062260641207
ti|699037|org|Clostridium_difficile_M68	1.0852746028365237e-11	0.001531896268738374	28.0	0.001531896268738374	0.0	1.2787651954617328e-12	0.0002683329342368244	4.904589371980676	0.0	0.001422475106685633
ti|431947|org|Porphyromonas_gingivalis_ATCC_33277	8.438977533006909e-12	0.00328263486158223	60.0	0.00328263486158223	0.0	4.261301724846172e-12	0.0031313369888466168	57.23457748213846	0.0023525549841339317	0.001313053944632892
ti|1306400|org|Mycobacterium_tuberculosis_str._Beijing/NITR203	1.452462521970491e-13	5.47105810263705e-05	1.0	5.47105810263705e-05	0.0	2.7180635634218384e-06	2.7954309697926477e-05	0.5109488726587001	0.0	0.0003829740671845935
ti|630588|org|Neisseria_meningitidis_alpha710	1.3623919784389328e-13	0.0003829740671845935	7.0	0.0003829740671845935	0.0	2.8078367494905638e-09	0.0007300997821904985	13.344763818877931	0.0	0.0014771856877120034
ti|1048332|org|Streptococcus_salivarius_CCHSS3	4.706775342768026e-14	5.47105810263705e-05	1.0	5.47105810263705e-05	0.0	3.8426388835627136e-05	6.288504661424033e-05	1.1494128820150848	0.0	0.0001641317430791115
ti|196162|org|Nocardioides_sp._JS614	4.643675191469859e-14	0.0011489222015537805	21.0	0.0011489222015537805	0.0	5.765592861757374e-11	0.0030659538589320333	56.0395046335597	0.0027902396323448955	0.000328263486158223
ti|693977|org|Deinococcus_proteolyticus_MRP	3.951147715428594e-14	0.0012583433636065215	23.0	0.0012583433636065215	0.0	3.250352543039321e-14	0.00109421162052741	20.0	0.00109421162052741	0.0
ti|272942|org|Rhodobacter_capsulatus_SB_1003	3.338167870070683e-14	0.0007112375533428165	13.0	0.0007112375533428165	0.0	7.068550926461093e-14	0.0012693515614038084	23.20120783933881	0.00109421162052741	0.000328263486158223
ti|203275|org|Tannerella_forsythia_ATCC_43037	2.5414171600624837e-14	5.47105810263705e-05	1.0	5.47105810263705e-05	0.0	2.5414171600624837e-14	6.754445136986857e-05	1.2345774821384576	5.47105810263705e-05	0.000547105810263705
ti|175245|org|uncultured_fungus	2.4952117026956508e-14	0.0014771856877120034	27.0	0.0014771856877120034	0.0	2.4969267454304114e-14	0.0013804875374358355	25.2325512092522	0.001313053944632892	0.000109421162052741
ti|376686|org|Flavobacterium_johnsoniae_UW101	2.4201222448491552e-14	0.0004923952292373345	9.0	0.0004923952292373345	0.0	2.0030414821010763e-14	0.0005052290995808327	9.234577482138459	0.0004923952292373345	0.000547105810263705
ti|557600|org|Acinetobacter_baumannii_AB307-0294	2.318640264231977e-14	5.47105810263705e-05	1.0	5.47105810263705e-05	0.0	9.694537279551928e-11	6.586566725179423e-05	1.203892666028295	0.0	0.000437684648210964
ti|388396|org|Vibrio_fischeri_MJ11	4.7106233886676386e-15	0.000437684648210964	8.0	0.000437684648210964	0.0	1.847245965490369e-15	0.0003941635430263397	7.204521239435437	0.0	0.0003829740671845935
ti|585394|org|Roseburia_hominis_A2-183	1.349220662817374e-15	5.47105810263705e-05	1.0	5.47105810263705e-05	0.0	8.401445011252645e-16	5.47105810263705e-05	1.0	5.47105810263705e-05	0.0
ti|548479|org|Mobiluncus_curtisii_ATCC_43063	8.653703793828146e-16	0.0001641317430791115	3.0	0.0001641317430791115	0.0	1.2146862797754239e-13	0.0010438502541613903	19.07949494556189	0.0009300798774482985	0.000109421162052741
ti|28072|org|Nostoc_sp._PCC_7524	3.9674984364654515e-16	0.001531896268738374	28.0	0.001531896268738374	0.0	1.0974415225685615e-16	0.0013836566865218162	25.290476916245755	0.0	0.001750738592843856
