Total Number of Aligned Reads:	11172	Total Number of Mapped Genomes:	1857
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.7173047900666722	0.16075904045828857	1796.0	0.16075904045828857	0.0	0.7173047900221791	0.14913715148677553	1666.1602564102564	0.146437522377372	0.003669889008234873
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.1425851619738234	0.6335481561045471	7078.0	0.6335481561045471	0.0	0.14254450298473906	0.5781344713185171	6458.918313570473	0.5742928750447548	0.02434658073755818
ti|1114965|org|Streptococcus_parasanguinis_FW213	0.1268235273555433	0.08888292158968851	993.0	0.08888292158968851	0.0	0.0751828549075904	0.055965049710360336	625.2415353641456	0.04591836734693878	0.017006802721088437
ti|1046629|org|Streptococcus_salivarius_57.I	0.006988376216618917	0.009756534192624419	109.0	0.009756534192624419	0.0	0.001702705349793632	0.003914296560810234	43.730521177371934	0.0	0.008055853920515575
ti|176279|org|Staphylococcus_epidermidis_RP62A	0.004281684423533686	0.0027747941281775867	31.0	0.0027747941281775867	0.0	0.0017612632002989832	0.0009846043680630148	11.0	0.0	0.0018796992481203006
ti|365659|org|Streptococcus_mitis_B6	0.001257183014151008	0.02694235588972431	301.0	0.02694235588972431	0.0	0.0001011198345509716	0.02234387835406778	249.62580897164523	0.0	0.025241675617615467
ti|521095|org|Atopobium_parvulum_DSM_20469	0.00047890972453127684	0.014052989616899391	157.0	0.014052989616899391	0.0	0.0004789097243557709	0.01399331662489557	156.33333333333331	0.013694951664876477	0.00035803795202291446
ti|680646|org|Rothia_mucilaginosa_DY-18	0.0001453157308910348	0.0009846043680630148	11.0	0.0009846043680630148	0.0	0.00014129736377748543	0.0007165816073678951	8.005649717514125	0.0006265664160401002	8.950948800572861e-05
ti|360104|org|Campylobacter_concisus_13826	4.1207779212877436e-05	0.0013426423200859291	15.0	0.0013426423200859291	0.0	4.120770916735404e-05	0.0013426423200859291	15.0	0.0013426423200859291	0.0
ti|862965|org|Haemophilus_parainfluenzae_T3T1	3.478207722214831e-05	0.0017006802721088435	19.0	0.0017006802721088435	0.0	3.475672932908905e-05	0.0010741138560687433	12.0	0.0010741138560687433	0.0
ti|546271|org|Selenomonas_sputigena_ATCC_35185	2.4839442085789018e-05	0.00384890798424633	43.0	0.00384890798424633	0.0	2.483944182276183e-05	0.003446115288220551	38.5	0.003401360544217687	0.00017901897601145723
ti|242619|org|Porphyromonas_gingivalis_W83	1.4590655055976776e-05	0.0011188686000716075	12.5	0.002237737200143215	0.0	1.1743841239345764e-05	9.387580449381293e-05	1.048780487804878	0.0	0.00035803795202291446
ti|1030843|org|Porphyromonas_gingivalis_TDC60	1.4590655055976776e-05	0.0011188686000716075	12.5	0.002237737200143215	0.0	1.1743841239345764e-05	9.387580449381293e-05	1.048780487804878	0.0	0.00035803795202291446
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	3.009884529266306e-06	0.00017901897601145723	2.0	0.00017901897601145723	0.0	3.033291666320541e-06	0.00019864989327471143	2.219316607665076	0.00017901897601145723	0.00017901897601145723
ti|909952|org|Propionibacterium_acnes_266	1.8512404265053865e-07	0.0003761884870907428	4.202777777777778	0.0	0.003669889008234873	1.8508229171136835e-07	5.714141052486917e-05	0.6383838383838384	0.0	0.0007160759040458289
ti|553199|org|Propionibacterium_acnes_SK137	1.8512404265053865e-07	0.0003761884870907428	4.202777777777778	0.0	0.003669889008234873	1.8508229171136835e-07	5.714141052486917e-05	0.6383838383838384	0.0	0.0007160759040458289
ti|267747|org|Propionibacterium_acnes_KPA171202	1.8512404265053865e-07	0.00036127023908978813	4.036111111111113	0.0	0.0035803795202291443	1.8508229171136835e-07	4.222316252391441e-05	0.47171717171717176	0.0	0.0006265664160401002
ti|1234380|org|Propionibacterium_acnes_C1	1.8512404265053865e-07	0.00036127023908978813	4.036111111111113	0.0	0.0035803795202291443	1.8508229171136835e-07	4.222316252391441e-05	0.47171717171717176	0.0	0.0006265664160401002
ti|1134454|org|Propionibacterium_acnes_HL096PA1	1.8512404265053865e-07	0.00036624298842343974	4.091666666666669	0.0	0.0035803795202291443	1.8508229171136835e-07	5.6124257252076805e-05	0.627020202020202	0.0	0.0006265664160401002
